Decade,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,valence,tempo,duration_ms
1970,0.575,0.446,3,"-13,839",0.105,0.426,0.0175,0.532,"75,501",272432
1970,0.522,0.701,5,"-9,071",0.0372,0.307,0.044,0.925,"157,257",181360
1970,0.567,0.439,0,"-11,516",0.0232,0.491,0.203,0.403,"86,812",267363
1970,0.583,0.301,4,"-10,598",0.0243,0.883,0,0.337,"79,364",239840
1970,0.326,0.0902,7,"-20,588",0.0344,0.647,0.00091,0.218,"137,611",219493
1970,0.544,0.884,8,"-8,166",0.144,0.663,7.26E-06,0.467,"127,215",224667
1970,0.563,0.656,0,"-7,169",0.0282,0.0211,2.94E-05,0.545,"118,378",196147
1970,0.273,0.321,10,"-16,604",0.0449,0.033,0.00571,0.285,"133,267",744867
1970,0.324,0.867,4,"-6,765",0.0677,0.122,0.931,0.427,"130,483",389027
1970,0.497,0.285,2,"-14,537",0.0264,0.643,1.66E-05,0.667,154.7,173467
1970,0.788,0.832,4,"-10,783",0.0981,0.354,0,0.91,"101,045",139560
1970,0.539,0.662,0,-11.36,0.0475,0.157,9.46E-05,0.946,"117,567",207386
1970,0.644,0.591,11,"-9,177",0.0598,0.668,0,0.846,"149,136",222933
1970,0.329,0.383,3,-13.55,0.0341,0.0178,2.41E-05,0.521,"202,001",245067
1970,0.718,0.368,0,"-17,535",0.0351,0.538,0,0.895,"114,295",208240
1970,0.398,0.692,0,"-8,596",0.045,0.496,0,0.65,"93,907",203747
1970,0.714,0.665,11,"-10,948",0.0381,0.00588,0.131,0.805,"133,805",392800
1970,0.671,0.698,7,"-11,073",0.0411,0.457,0.0971,0.68,"123,299",413000
1970,0.53,0.936,8,"-7,193",0.223,0.137,0,0.658,"120,955",401027
1970,0.471,0.461,0,"-14,936",0.0349,0.304,0.000199,0.788,"84,361",284280
1970,0.675,0.61,1,"-13,811",0.085,0.0852,0.0188,0.344,"131,037",253800
1970,0.544,0.455,7,"-12,991",0.0295,0.231,0,0.82,"78,793",153893
1970,0.572,0.437,9,"-10,488",0.0406,0.772,1.19E-05,0.576,"115,914",179733
1970,0.536,0.65,4,"-10,055",0.0308,0.142,1.83E-05,0.922,"136,878",188027
1970,0.3,0.411,1,"-11,498",0.0342,0.766,0,0.629,"199,684",177880
1970,0.508,0.46,11,"-7,662",0.0404,0.325,0,0.565,"75,836",234301
1970,0.396,0.4,8,"-14,882",0.0446,0.471,2.01E-05,0.302,"95,443",210027
1970,0.355,0.217,5,"-16,124",0.0308,0.797,3.21E-06,0.383,"150,351",222427
1970,0.771,0.563,2,"-10,722",0.0284,0.252,0.00323,0.884,"113,915",315000
1970,0.392,0.511,5,"-9,008",0.0311,0.337,9.25E-05,0.337,"144,508",191067
1970,0.474,0.167,7,"-16,528",0.0296,0.795,0.0068,0.362,"79,077",280040
1970,0.576,0.603,5,"-9,603",0.0329,0.455,0.0537,0.524,"103,658",582733
1970,0.718,0.713,7,"-14,649",0.0486,0.253,0.00787,0.811,"116,677",204533
1970,0.66,0.829,10,"-7,664",0.0277,0.029,9.38E-05,0.968,"123,924",209533
1970,0.256,0.335,9,"-13,588",0.0313,0.74,0.0166,0.415,"198,745",218947
1970,0.513,0.347,1,"-13,506",0.029,0.273,0.0417,0.52,"78,811",217907
1970,0.572,0.214,7,"-15,625",0.0293,0.649,0.129,0.485,"95,542",225027
1970,0.678,0.693,1,"-6,133",0.0249,0.0139,0,0.623,"107,415",217707
1970,0.353,0.507,1,"-8,158",0.0363,0.436,0.0401,0.117,"131,823",265747
1970,0.59,0.718,7,"-8,536",0.0275,0.255,5.86E-06,0.868,"96,552",255173
1970,0.387,0.562,9,"-11,067",0.0394,0.25,8.03E-05,0.591,"186,708",224640
1970,0.489,0.902,6,"-2,948",0.0968,0.679,1.14E-06,0.653,"113,253",378410
1970,0.617,0.187,4,"-18,646",0.0444,0.352,0.394,0.326,"133,216",253467
1970,0.535,0.774,5,-6.42,0.0593,0.0983,0,0.865,79.5,241493
1970,0.582,0.572,0,"-10,711",0.0328,0.323,0,0.505,"120,374",176667
1970,0.344,0.745,2,"-7,902",0.0546,0.638,0.00224,0.448,"139,689",248907
1970,0.657,0.763,7,"-10,266",0.049,0.0282,0.00024,0.84,"113,764",284572
1970,0.614,0.737,4,"-10,212",0.0502,0.407,4.03E-05,0.864,"90,584",258267
1970,0.63,0.713,4,"-9,161",0.0491,0.256,0,0.728,"79,967",167493
1970,0.33,0.214,4,"-17,699",0.0311,0.836,0.0701,0.275,"147,795",187040
1970,0.72,0.464,5,"-14,274",0.0603,0.266,0,0.792,"111,131",196800
1970,0.261,0.897,4,"-4,585",0.0836,0.405,0.477,0.442,"114,927",221173
1970,0.625,0.869,2,"-9,467",0.0293,0.0246,0.0626,0.89,"114,223",219440
1970,0.575,0.562,3,"-11,118",0.0305,0.208,0,0.902,"169,362",159293
1970,0.317,0.887,9,"-7,292",0.0375,0.000582,0.00258,0.871,"169,613",220561
1970,0.412,0.512,7,"-6,314",0.0304,0.666,0.126,0.319,"137,642",200920
1970,0.562,0.353,4,"-12,786",0.0456,0.819,0,0.63,"95,084",148947
1970,0.52,0.734,2,"-10,375",0.0375,0.117,0,0.732,135.17,278800
1970,0.453,0.75,5,"-6,658",0.186,0.325,0.000126,0.764,"171,925",229547
1970,0.564,0.851,5,"-7,235",0.0648,0.00262,3.33E-05,0.762,"135,879",101453
1970,0.584,0.759,7,"-7,375",0.0917,0.445,5.27E-06,0.748,"141,082",246427
1970,0.661,0.709,10,"-10,931",0.049,0.329,1.44E-06,0.905,"86,039",201560
1970,0.488,0.378,2,"-11,727",0.0301,0.891,0,0.753,148.34,211267
1970,0.8,0.866,9,"-6,069",0.0404,0.667,0,0.968,130.15,147373
1970,0.803,0.686,0,"-5,114",0.0321,0.661,2.51E-06,0.924,96.35,167053
1970,0.589,0.501,0,"-11,665",0.031,0.168,0,0.969,"131,064",175867
1970,0.558,0.827,9,"-8,293",0.0984,0.688,3.49E-06,0.668,"134,785",222627
1970,0.622,0.721,10,"-8,224",0.0983,0.24,7.88E-05,0.968,"173,395",154840
1970,0.719,0.486,5,"-9,489",0.0538,0.119,3.19E-05,0.824,"141,515",160627
1970,0.551,0.413,4,"-14,871",0.0332,0.165,0.533,0.849,"172,253",188387
1970,0.479,0.453,3,"-12,806",0.0472,0.225,0.00038,0.756,81.18,188133
1970,0.768,0.855,0,"-9,684",0.0804,0.0638,0.00149,0.788,"100,635",208267
1970,0.442,0.972,11,-3.14,0.104,0.00133,0.0237,0.434,"126,396",244307
1970,0.421,0.136,10,-17.83,0.0411,0.726,9.42E-06,0.298,"117,275",236000
1970,0.434,0.273,7,"-13,156",0.0341,0.66,0.0411,0.453,"134,032",131000
1970,0.722,0.66,5,"-13,438",0.0538,0.05,0.000901,0.906,"129,727",402693
1970,0.597,0.582,7,"-9,424",0.0498,0.255,0.0168,0.795,141.15,124760
1970,0.767,0.76,2,"-8,466",0.0655,0.258,0,0.95,"128,673",225520
1970,0.402,0.58,2,"-9,841",0.4,0.937,0.00115,0.522,"94,161",379293
1970,0.641,0.409,8,"-12,452",0.0348,0.743,2.58E-06,0.315,"121,165",285053
1970,0.596,0.833,0,"-8,566",0.0419,0.00491,0.841,0.882,"113,181",187283
1970,0.719,0.372,2,-10.34,0.0265,0.87,9.14E-05,0.607,"100,387",222733
1970,0.408,0.417,2,"-7,099",0.0269,0.259,1.10E-06,0.34,"71,334",220698
1970,0.598,0.483,7,"-7,474",0.0292,0.458,7.88E-06,0.452,"130,663",171653
1970,0.594,0.614,4,"-13,915",0.0423,0.323,9.89E-05,0.557,"93,431",198307
1970,0.567,0.645,7,"-10,435",0.0465,0.438,0,0.654,"152,762",262667
1970,0.828,0.644,1,"-8,791",0.146,0.324,0,0.75,"97,915",185920
1970,0.438,0.526,4,"-9,913",0.0273,0.215,0.0154,0.543,"95,218",243560
1970,0.727,0.387,1,"-12,333",0.0412,0.248,0.0102,0.966,"160,395",150400
1970,0.772,0.561,7,"-11,654",0.0319,0.333,0.00344,0.768,"109,438",166400
1970,0.498,0.804,0,"-9,236",0.0359,0.43,0.0105,0.508,"127,332",212533
1970,0.727,0.641,2,"-11,074",0.0392,0.0234,0.0136,0.652,"102,589",198947
1970,0.476,0.677,0,"-11,175",0.0365,0.211,0,0.691,"170,879",158000
1970,0.579,0.667,4,"-12,361",0.04,0.0829,0.000605,0.449,"131,022",235200
1970,0.326,0.872,2,"-7,602",0.122,0.214,0,0.492,"173,381",508333
1970,0.605,0.562,9,"-8,725",0.0274,0.0134,0.000598,0.225,"112,327",214920
1970,0.352,0.7,2,-6.43,0.0312,0.684,0.156,0.245,84.09,308080
1970,0.842,0.641,0,"-8,826",0.0396,0.0249,0.00701,0.82,"117,194",164880
1970,0.742,0.679,6,"-11,774",0.151,0.395,0.00309,0.654,"127,474",446507
1970,0.64,0.795,11,"-5,222",0.0418,0.627,0,0.946,161.48,203093
1970,0.83,0.718,6,"-13,262",0.0432,0.0708,0.00621,0.949,119.59,216467
1970,0.695,0.977,11,"-2,953",0.162,0.429,0.897,0.61,"108,135",154280
1970,0.505,0.338,10,"-17,295",0.0539,0.723,2.68E-05,0.942,"207,552",245627
1970,0.772,0.669,1,"-11,239",0.0444,0.0373,2.05E-05,0.96,123.39,214733
1970,0.408,0.32,4,"-11,813",0.0432,0.632,0,0.297,119.07,212121
1970,0.443,0.619,10,-11.62,0.393,0.486,0,0.489,126.26,377573
1970,0.37,0.295,8,"-7,307",0.0278,0.567,1.91E-06,0.269,"132,453",199027
1970,0.625,0.298,2,"-12,876",0.0411,0.676,5.99E-05,0.666,"148,831",200893
1970,0.674,0.61,10,"-9,336",0.0312,0.0511,0,0.727,"115,249",212600
1970,0.67,0.651,9,-10.78,0.0305,0.0167,1.02E-05,0.823,"132,992",348707
1970,0.405,0.66,2,"-10,538",0.0446,0.0809,0.00148,0.87,"179,537",191293
1970,0.532,0.434,2,-15.45,0.0543,0.113,0.00151,0.554,117.6,201040
1970,0.609,0.807,9,"-8,286",0.0559,0.015,0.00123,0.754,"121,768",216693
1970,0.706,0.463,0,-10.89,0.0266,0.107,0.0125,0.613,"116,575",235293
1970,0.766,0.775,5,"-6,786",0.0609,0.433,1.86E-05,0.781,"111,627",202027
1970,0.67,0.698,9,"-13,009",0.136,0.361,0,0.935,"125,144",130253
1970,0.656,0.646,10,"-9,169",0.0336,0.0575,0.00464,0.75,"117,586",241720
1970,0.695,0.625,10,"-10,258",0.0319,0.731,0.177,0.932,"108,143",190306
1970,0.547,0.176,5,-13.38,0.0297,0.929,3.89E-05,0.535,"106,677",189547
1970,0.687,0.587,0,"-14,726",0.0337,0.14,0,0.826,130.36,233627
1970,0.543,0.759,0,"-8,792",0.028,0.0578,2.26E-06,0.697,"116,005",216413
1970,0.481,0.894,9,"-7,213",0.0415,0.00602,0.0149,0.562,140.9,218269
1970,0.275,0.338,3,"-10,199",0.0309,0.843,9.85E-05,0.514,"82,377",227893
1970,0.504,0.624,4,"-13,945",0.0524,0.00826,0.0455,0.628,"117,314",180373
1970,0.747,0.395,0,-13.78,0.0321,0.0672,0.0299,0.85,"110,726",179840
1970,0.425,0.34,9,"-14,913",0.0338,0.352,0.000824,0.418,"89,802",242093
1970,0.694,0.649,3,"-7,176",0.0281,0.357,0.00258,0.603,111.98,403040
1970,0.407,0.548,1,"-10,132",0.0424,0.749,1.05E-06,0.699,112.3,177067
1970,0.435,0.929,9,-7.7,0.235,0.105,1.58E-06,0.65,"175,448",217560
1970,0.592,0.538,10,"-8,292",0.0256,0.0171,2.80E-05,0.579,"126,506",149293
1970,0.688,0.708,4,"-8,506",0.0302,0.128,0.00178,0.81,"117,023",230427
1970,0.595,0.545,0,"-11,741",0.0405,0.277,0,0.883,"142,329",222013
1970,0.334,0.957,9,"-8,351",0.0491,0.0627,0.615,0.626,"143,395",203893
1970,0.599,0.594,0,"-12,706",0.0355,0.00374,0.297,0.801,"123,147",280867
1970,0.525,0.64,5,"-10,695",0.0501,0.302,0,0.881,"137,064",153667
1970,0.677,0.616,2,"-13,019",0.0306,0.0404,1.76E-05,0.824,"125,969",229267
1970,0.741,0.97,5,"-6,364",0.0341,0.00882,0.836,0.778,"113,103",159467
1970,0.659,0.812,7,"-7,631",0.0267,0.000292,0.0108,0.794,"124,029",217984
1970,0.589,0.686,0,"-17,558",0.0503,0.31,0.011,0.817,"93,683",190733
1970,0.563,0.655,6,"-6,399",0.032,0.168,0,0.866,"117,794",178653
1970,0.5,0.664,6,"-10,935",0.0332,0.0813,9.60E-06,0.62,"98,058",202307
1970,0.348,0.313,10,"-11,379",0.0324,0.866,0.000257,0.356,"82,004",220600
1970,0.961,0.537,5,"-9,668",0.0861,0.296,0.698,0.766,"108,826",227267
1970,0.665,0.46,2,"-14,902",0.041,0.787,0.0015,0.819,"153,971",228107
1970,0.558,0.563,9,"-11,259",0.0543,0.0146,0.000195,0.617,120.99,309667
1970,0.706,0.516,11,"-11,037",0.0474,0.354,4.19E-06,0.833,"94,716",251333
1970,0.502,0.699,10,"-7,691",0.0301,0.313,0,0.653,"85,212",260853
1970,0.456,0.232,4,"-11,919",0.0326,0.898,2.13E-06,0.23,"130,046",186642
1970,0.74,0.622,4,"-10,613",0.0361,0.0828,0.00673,0.961,"121,576",152000
1970,0.547,0.644,2,"-9,417",0.147,0.412,2.72E-06,0.546,"132,872",222800
1970,0.789,0.735,11,"-8,292",0.0384,0.0143,8.19E-05,0.925,"126,785",194933
1970,0.171,0.494,0,"-11,002",0.0482,0.132,0,0.162,"202,577",143227
1970,0.678,0.831,5,"-6,498",0.0317,0.0608,0.00109,0.925,"136,227",243040
1970,0.815,0.813,5,"-5,992",0.0365,0.224,0,0.968,"104,974",187267
1970,0.441,0.237,5,"-10,169",0.0252,0.578,0.000765,0.145,"78,939",201933
1970,0.706,0.39,9,"-13,673",0.0324,0.0221,3.81E-05,0.839,"90,584",217533
1970,0.606,0.899,7,"-6,412",0.0758,0.333,0.000102,0.66,"116,735",236760
1970,0.653,0.652,7,"-9,304",0.0427,0.13,1.58E-05,0.846,"115,388",248360
1970,0.447,0.316,9,-13.99,0.0381,0.717,0,0.437,"78,184",246333
1970,0.531,0.853,2,"-7,133",0.0725,0.177,0.000349,0.834,"124,137",288267
1970,0.545,0.534,1,"-11,706",0.0534,0.0213,4.89E-06,0.73,"131,952",188893
1970,0.736,0.666,0,"-12,912",0.0611,0.0326,0.000105,0.572,"124,291",336000
1970,0.541,0.711,9,"-13,492",0.0383,0.0635,0.0201,0.588,136.58,291893
1970,0.509,0.627,9,"-5,982",0.0311,0.586,0,0.889,80.74,174240
1970,0.624,0.358,0,"-17,456",0.0814,0.715,1.25E-05,0.418,"72,841",242333
1970,0.53,0.516,0,"-12,378",0.0793,0.41,0.00182,0.738,"103,922",178240
1970,0.511,0.263,3,"-19,112",0.0319,0.466,6.87E-06,0.357,"149,671",268467
1970,0.681,0.693,0,"-9,213",0.0364,0.074,3.80E-06,0.712,"115,571",206507
1970,0.829,0.737,0,"-8,713",0.104,0.174,0.000144,0.811,"124,806",228360
1970,0.348,0.318,5,"-11,448",0.0289,0.511,3.99E-05,0.294,"140,025",407040
1970,0.427,0.478,6,"-6,169",0.03,0.608,0,0.281,"89,281",161707
1970,0.551,0.683,4,"-9,296",0.0273,0.0287,0,0.706,"92,582",200467
1970,0.32,0.413,10,"-12,472",0.0314,0.484,4.97E-06,0.313,"142,765",258720
1970,0.304,0.882,1,-7.68,0.105,0.00224,0.0636,0.573,"80,986",361533
1970,0.365,0.353,4,"-10,696",0.0262,0.573,9.05E-05,0.505,"82,265",194880
1970,0.449,0.873,2,"-7,231",0.127,0.246,0.00157,0.855,"162,343",148691
1970,0.503,0.808,0,-6.56,0.0603,0.0184,0.000262,0.617,"123,908",204067
1970,0.373,0.437,2,"-9,931",0.0361,0.926,0.00223,0.532,"125,412",171133
1970,0.48,0.666,11,"-6,223",0.0461,0.327,1.62E-06,0.361,"182,959",260307
1970,0.702,0.528,9,"-8,673",0.0372,0.0947,0.000103,0.962,"115,148",203320
1970,0.193,0.5,7,"-9,903",0.0381,0.108,0.0067,0.354,"207,639",190333
1970,0.623,0.772,8,"-12,581",0.0425,0.0627,0.00148,0.964,"93,217",244933
1970,0.731,0.371,0,"-13,187",0.0402,0.741,0.00779,0.96,"143,613",207533
1970,0.801,0.388,1,"-12,135",0.0505,0.0123,7.16E-05,0.577,"112,367",223293
1970,0.576,0.782,6,"-11,324",0.0309,0.117,0.208,0.967,"107,859",249693
1970,0.758,0.623,11,"-10,615",0.0443,0.139,0.0468,0.964,"122,351",294280
1970,0.777,0.697,1,"-12,895",0.0482,0.014,0.106,0.889,"126,195",260600
1970,0.248,0.435,10,"-7,502",0.0292,0.468,0,0.251,"179,534",250173
1970,0.741,0.627,9,"-10,874",0.0833,0.435,0.691,0.615,"89,338",175587
1970,0.589,0.83,4,"-12,372",0.052,0.0194,2.09E-05,0.525,"98,813",178760
1970,0.831,0.782,4,-10.48,0.0595,0.0731,0.0171,0.631,"107,877",208893
1970,0.618,0.243,4,"-19,003",0.0848,0.502,0,0.556,"104,373",258913
1970,0.605,0.843,4,"-8,546",0.0604,0.469,0.00235,0.662,"103,817",182787
1970,0.434,0.937,2,"-4,783",0.0333,0.00239,0.154,0.883,"147,549",221947
1970,0.467,0.705,9,"-13,507",0.0396,0.0451,0.409,0.856,"154,152",458893
1970,0.644,0.684,2,-11.54,0.0424,0.000423,0.922,0.803,"129,009",181027
1970,0.538,0.221,0,"-13,496",0.0315,0.664,0,0.47,"124,779",202840
1970,0.627,0.836,5,"-10,635",0.047,0.00375,0.114,0.947,"88,703",182773
1970,0.41,0.58,4,"-8,263",0.0592,0.184,0,0.548,"133,055",314738
1970,0.576,0.368,8,"-10,321",0.0258,0.671,4.40E-06,0.381,"141,889",291213
1970,0.328,0.486,7,"-12,154",0.0406,0.000896,0.00731,0.0652,117.81,289173
1970,0.878,0.821,11,"-9,875",0.089,0.126,0.0461,0.947,"118,881",365467
1970,0.415,0.256,3,"-19,376",0.0305,0.189,0,0.634,"82,124",176800
1970,0.546,0.697,0,"-9,667",0.0631,0.272,0.00558,0.755,"96,752",278800
1970,0.393,0.719,5,"-4,773",0.0279,0.0629,0.00432,0.497,"124,353",201360
1970,0.613,0.678,5,"-14,088",0.0437,0.0174,0,0.835,"127,793",239733
1970,0.335,0.262,4,"-13,832",0.0393,0.548,0,0.203,68.82,237827
1970,0.706,0.665,8,"-9,675",0.105,0.0306,1.15E-05,0.781,"134,764",413760
1970,0.62,0.2,0,"-11,466",0.0322,0.838,0,0.698,138.75,156253
1970,0.701,0.895,10,"-8,489",0.0616,0.115,1.34E-06,0.415,"139,915",222093
1970,0.501,0.886,5,-5.85,0.0885,0.0924,1.07E-05,0.797,"121,053",285387
1970,0.563,0.314,2,"-10,319",0.0298,0.855,0,0.451,"80,125",84667
1970,0.242,0.697,5,"-7,846",0.0363,0.269,0,0.627,"153,514",244653
1970,0.619,0.773,8,"-7,345",0.063,0.129,0.0487,0.722,124.78,178933
1970,0.793,0.725,9,"-12,401",0.0382,0.1,0.13,0.934,"112,658",209000
1970,0.723,0.51,8,-10.94,0.0646,0.219,8.46E-05,0.471,"119,477",335600
1970,0.46,0.518,7,"-11,574",0.0494,0.213,1.39E-06,0.51,"126,393",217440
1970,0.543,0.442,4,"-11,867",0.0284,0.476,0,0.365,"84,321",170920
1970,0.692,0.137,9,"-15,249",0.0396,0.781,0.00787,0.518,"96,762",161600
1970,0.815,0.307,1,"-11,149",0.0636,0.472,0.000319,0.965,"112,039",153973
1970,0.463,0.41,9,"-10,439",0.0334,0.36,4.67E-05,0.452,"132,929",290147
1970,0.546,0.563,10,"-12,636",0.04,0.143,0.0598,0.518,"123,599",387640
1970,0.641,0.603,10,"-9,234",0.0417,0.209,0.00917,0.78,"102,434",243907
1970,0.646,0.362,5,"-11,954",0.0312,0.724,0,0.387,142.46,220867
1970,0.512,0.725,7,"-8,672",0.0694,0.0483,0.000153,0.488,"121,569",172333
1970,0.289,0.683,6,"-6,301",0.0328,0.329,0,0.644,100.37,184520
1970,0.495,0.439,6,"-13,212",0.0467,0.44,8.88E-05,0.353,"165,922",296000
1970,0.775,0.476,11,"-8,539",0.0355,0.191,0,0.928,131.4,160360
1970,0.585,0.565,11,"-7,605",0.0719,0.266,0,0.505,"128,947",177147
1970,0.601,0.293,5,"-16,445",0.0509,0.325,8.46E-06,0.652,"143,362",260867
1970,0.662,0.903,8,-7.25,0.0496,0.118,3.25E-05,0.927,"125,721",194467
1970,0.542,0.536,0,"-8,369",0.0372,0.391,0,0.627,"164,097",202467
1970,0.418,0.781,3,"-8,004",0.0405,0.0221,0,0.825,"139,459",219067
1970,0.626,0.671,5,"-9,551",0.0289,0.254,0,0.889,"95,546",186347
1970,0.51,0.282,1,"-17,311",0.046,0.807,0,0.619,"80,024",278960
1970,0.672,0.814,10,"-10,642",0.032,0.0223,0.0411,0.968,"115,073",183200
1970,0.646,0.579,3,"-10,693",0.0333,0.431,0,0.764,"112,873",227173
1970,0.523,0.431,8,"-9,187",0.0426,0.756,0,0.435,"118,687",207653
1970,0.593,0.46,0,"-9,148",0.0321,0.729,0,0.744,"124,132",151813
1970,0.487,0.716,9,"-17,689",0.0463,0.233,0.00445,0.819,"120,795",279200
1970,0.521,0.777,2,"-9,796",0.0453,0.271,0.126,0.727,"135,491",149827
1970,0.81,0.611,5,"-11,425",0.0287,0.467,0.00598,0.965,"124,514",242440
1970,0.706,0.524,4,"-12,357",0.0681,0.00562,2.13E-05,0.894,"121,978",403000
1970,0.287,0.916,0,"-7,535",0.169,0.308,0.00433,0.732,"176,951",358653
1970,0.583,0.659,9,"-9,427",0.0308,0.584,8.95E-06,0.788,"96,106",162987
1970,0.419,0.516,7,"-9,937",0.0335,0.494,4.41E-06,0.476,"97,884",193440
1970,0.669,0.673,7,"-9,754",0.0248,0.203,0.0271,0.867,132.68,381999
1970,0.484,0.573,2,"-16,622",0.0611,0.299,0.00393,0.313,"113,563",283867
1970,0.327,0.304,8,"-10,066",0.0279,0.651,6.98E-06,0.32,"105,206",188293
1970,0.732,0.889,6,"-9,026",0.0968,0.0517,0.796,0.668,"116,796",352507
1970,0.475,0.322,7,"-10,687",0.0283,0.367,0.00056,0.387,"93,503",206267
1970,0.695,0.574,9,"-12,665",0.0323,0.158,0.000136,0.855,124.48,308493
1970,0.252,0.703,9,"-10,156",0.0429,0.00125,7.26E-05,0.61,"144,994",208467
1970,0.525,0.433,9,"-16,626",0.0386,0.158,2.79E-05,0.462,"96,453",200467
1970,0.493,0.26,4,"-14,848",0.0402,0.652,3.32E-06,0.273,"82,479",163347
1970,0.661,0.667,0,"-15,021",0.0804,0.00164,2.64E-05,0.789,"126,769",201867
1970,0.622,0.819,9,"-10,253",0.0353,0.0298,0.00125,0.828,"120,062",177960
1970,0.558,0.464,8,"-8,488",0.0354,0.583,0.000133,0.559,"171,762",217729
1970,0.731,0.555,2,"-13,684",0.0519,0.321,0.000103,0.935,131.26,189427
1970,0.723,0.508,1,"-13,064",0.0299,0.187,0,0.738,"108,838",190760
1970,0.798,0.528,5,"-12,228",0.0531,0.0116,0.00379,0.898,122.61,354907
1970,0.62,0.604,7,"-9,088",0.0261,0.0133,0.102,0.857,"126,576",216627
1970,0.502,0.506,5,"-10,811",0.492,0.904,0,0.773,"75,739",145373
1970,0.639,0.203,2,"-16,784",0.0518,0.865,0.00253,0.666,"147,868",170360
1970,0.731,0.311,4,"-14,939",0.0892,0.598,1.68E-06,0.574,"82,366",121080
1970,0.652,0.855,2,"-8,714",0.0377,0.0467,0.000754,0.71,"128,639",474947
1970,0.732,0.666,0,"-8,719",0.0317,0.177,0.00402,0.967,"122,298",166027
1970,0.297,0.481,0,"-7,681",0.0278,0.574,0.00352,0.456,"139,896",213973
1970,0.267,0.204,2,"-13,714",0.0317,0.527,0,0.0903,"169,486",265973
1970,0.646,0.467,9,"-12,678",0.0325,0.524,0,0.877,"102,704",167533
1970,0.644,0.623,11,"-13,862",0.059,0.389,0.0202,0.676,"126,553",306974
1970,0.409,0.926,7,"-9,374",0.0326,0.0744,4.22E-05,0.889,"132,203",240693
1970,0.27,0.944,4,"-4,199",0.0975,0.00501,2.05E-05,0.606,"146,347",269920
1970,0.828,0.689,5,"-7,963",0.0363,0.165,0.00272,0.917,"108,832",192187
1970,0.536,0.743,4,"-9,439",0.0469,0.108,0.000802,0.708,"121,752",258267
1970,0.5,0.598,9,"-11,622",0.0385,0.0363,0.153,0.657,122.35,273227
1970,0.523,0.93,0,"-6,994",0.104,0.389,0.000134,0.313,"117,265",243920
1970,0.671,0.5,0,"-15,499",0.028,0.289,1.70E-05,0.783,"94,041",195373
1970,0.528,0.382,7,"-14,141",0.0285,0.0703,0.00626,0.743,"99,508",273107
1970,0.607,0.662,4,"-9,456",0.0278,0.0951,8.27E-05,0.629,"107,643",225853
1970,0.583,0.833,0,-8.29,0.0343,0.0531,5.57E-05,0.81,"119,884",182800
1970,0.46,0.475,4,"-7,467",0.0315,0.384,1.97E-06,0.507,"73,207",226787
1970,0.431,0.273,11,"-14,677",0.0468,0.37,0.000247,0.339,"130,617",425893
1970,0.759,0.889,7,"-10,592",0.0502,0.125,0,0.886,"126,201",225840
1970,0.524,0.671,0,-10.37,0.0357,0.258,4.68E-05,0.844,"103,765",170467
1970,0.498,0.41,5,"-10,868",0.0329,0.141,0.00032,0.669,100.58,155040
1970,0.268,0.598,3,"-8,308",0.0502,0.663,9.62E-06,0.319,"139,548",229720
1970,0.611,0.35,5,-14.48,0.0356,0.499,7.84E-06,0.36,"76,064",200579
1970,0.592,0.872,5,"-4,717",0.0324,0.153,0.0438,0.883,"106,038",205600
1970,0.601,0.237,11,"-17,652",0.0335,0.794,0.0319,0.465,"84,361",203013
1970,0.543,0.787,9,"-9,734",0.0331,0.196,4.17E-05,0.967,"139,285",165576
1970,0.646,0.539,10,"-9,576",0.0372,0.441,0,0.689,"110,728",213240
1970,0.858,0.444,7,"-11,562",0.0363,0.468,1.93E-05,0.692,"90,772",209438
1970,0.418,0.402,10,"-12,942",0.0288,0.226,0,0.601,"133,683",216280
1970,0.477,0.275,8,"-15,451",0.0314,0.483,9.62E-06,0.367,"79,031",183107
1970,0.482,0.324,7,"-10,424",0.0292,0.722,0,0.547,"126,857",217227
1970,0.757,0.605,11,"-11,869",0.0427,0.107,0.000476,0.655,"121,366",266307
1970,0.576,0.657,5,"-10,484",0.0297,0.227,0.000909,0.812,"118,354",223440
1970,0.777,0.39,5,"-15,895",0.0321,0.121,4.48E-05,0.861,"104,981",223240
1970,0.388,0.338,10,"-10,054",0.0328,0.652,3.72E-06,0.477,"177,784",303373
1970,0.282,0.35,2,"-13,695",0.0328,0.181,2.33E-05,0.393,173.06,192733
1970,0.396,0.466,4,"-11,278",0.0308,0.196,0.000125,0.371,"76,703",196653
1970,0.522,0.671,5,"-10,745",0.0415,0.291,0.0221,0.411,"133,621",207227
1970,0.53,0.687,7,"-8,035",0.0274,0.297,2.13E-06,0.892,"92,683",176587
1970,0.412,0.902,9,-11.6,0.405,0.0484,0.131,0.422,89.74,333893
1970,0.54,0.634,4,"-9,165",0.0346,0.016,0.0098,0.546,"116,461",400067
1970,0.586,0.714,9,"-14,721",0.0838,0.0736,0,0.858,"140,874",195760
1970,0.314,0.04,2,"-25,473",0.035,0.959,0.851,0.039,"107,405",230973
1970,0.663,0.494,1,"-11,822",0.0485,0.0914,2.54E-05,0.672,"86,573",352965
1970,0.482,0.276,0,-13.53,0.0313,0.595,2.23E-05,0.432,"72,125",344160
1970,0.502,0.54,7,"-10,624",0.0405,0.0328,4.17E-05,0.531,"113,171",241400
